Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|CHN Services,151037
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Other Medical Services,417886
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Other Professional Services,181000
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,3899846
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,6767049
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment,43797
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,43797
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits,168309379
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits|Public Health Intergovernmental Payment,168298323
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,11056
Community Health|Public Health|Central Administration|Non Personnel Services|Training,97403
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training - Budget,96403
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training Costs Paid to Vendors,1000
Community Health|Public Health|Central Administration|Non Personnel Services|Travel,10008
Community Health|Public Health|Central Administration|Non Personnel Services|Travel|Non-Air Travel - Employees,10008
Community Health|Public Health|Central Administration|Overhead,57793
Community Health|Public Health|Central Administration|Overhead|Overhead,57793
Community Health|Public Health|Central Administration|Overhead|Overhead|Department Overhead,57793
Community Health|Public Health|Central Administration|Salaries,17034878
Community Health|Public Health|Central Administration|Salaries|Holiday Pay,24916
Community Health|Public Health|Central Administration|Salaries|Holiday Pay|Holiday Pay - Misc,24916
Community Health|Public Health|Central Administration|Salaries|Overtime,48855
Community Health|Public Health|Central Administration|Salaries|Overtime|Overtime - Misc,48855
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc,15478128
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc|Misc-Regular,15478128
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses,1357537
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses|Nurses-Regular,1357537
Community Health|Public Health|Central Administration|Salaries|Premium Pay,17037
Community Health|Public Health|Central Administration|Salaries|Premium Pay|Premium Pay - Misc,17037
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc,108405
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,108405
Community Health|Public Health|Central Administration|Services of Other Depts,6843652
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds),6843652
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|EF-PUC-Water Charges,11132
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Financial Systems,200134
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Internal Audits,1588677
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Chf-Youth Works,176904
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-City Attorney-Legal Services,127297
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Environment,18529
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR Mgmt/Benefits Admin System,786969
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Mgmt Training,1000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Workers' Comp Claims,598898
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Human Rights Commission,143217
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-PUC-Light Heat & Power,49094
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Purch-Mail Services,103829
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Real Estate Service,80000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Risk Management Services (AAO),11000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Sheriff,248534
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Social Services,50000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),1023646
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Auto Maint,7119
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Fuel Stock,5739
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,29781
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Vehicle Leasing (AAO),7212
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services,31007
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,1472345
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|PUC Sewer Service Charges,24800
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Building Repair,46789
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses,-625046
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-625046
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-625046
Community Health|Public Health|Children's Baseline,36951150
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits,8935831
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage,305376
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,305376
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service,2428256
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,1826216
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Health Service-City Match,602040
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits,77639
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,14530
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,-7502
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,70611
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement,4606189
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement|Retire City Misc,4361996
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Nurses),244193
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security,1463776
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),1147152
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),316624
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance,54595
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,54595
Community Health|Public Health|Children's Baseline|Materials & Supplies,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,461549
Community Health|Public Health|Children's Baseline|Non Personnel Services,19054344
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment|Maint Svcs-Equipment-Budget,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services,18450621
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|CHN Services,13116
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,18437505
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training,1000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training|Training - Budget,1000
Community Health|Public Health|Children's Baseline|Salaries,21835573
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay,120007
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay|Holiday Pay - Misc,120007
Community Health|Public Health|Children's Baseline|Salaries|Overtime,91652
Community Health|Public Health|Children's Baseline|Salaries|Overtime|Overtime - Misc,91652
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc,10505232
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc|Misc-Regular,10505232
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses,10400431
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses|Nurses-Regular,10400431
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay,402853
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay|Premium Pay - Misc,402853
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc,129445
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,129445
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses,185953
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses|Temp-Regular-Nurses,185953
Community Health|Public Health|Children's Baseline|Services of Other Depts,14902
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds),14902
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),3673
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,11229
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses,-13351049
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-13351049
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-13351049
Community Health|Public Health|Comm Hlth - Comm Support - Housing,29407337
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits,631059
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage,20638
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,20638
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service,164403
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,121926
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Health Service-City Match,42477
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits,13412
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,8602
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,-1
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,4811
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement,327075
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement|Retire City Misc,313203
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Nurses),13872
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security,101798
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),80153
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),21645
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance,3733
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,3733
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services,22046058
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses,8500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses,3500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,5000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services,17557428
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Other Professional Services,56176
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,17491252
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Stipends,10000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures,4459230
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,4459230
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment|Office Machine Rental,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training|Training - Budget,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel,3400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Air Travel - Employees,2000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Non-Air Travel - Employees,1400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities|Utilities Expenses-Budget,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead|Department Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries,1492672
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc,756303
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc|Misc-Regular,756303
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Nurses,735369
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Nurses|Nurses-Regular,735369
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts,5778210
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds),5778210
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Mayor's - Cdbg,5550737
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Social Services,226283
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,1190
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses,-610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-610478
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,26339290
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits,6741994
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage,224842
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,224842
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service,1809015
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,1347233
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Health Service-City Match,461782
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits,25944
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,7386
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,-38702
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,57260
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement,3528832
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement|Retire City Misc,3362738
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Nurses),166094
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security,1112726
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),877104
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),235622
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance,40635
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,40635
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies,334889
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only,334889
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,334889
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services,3886980
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses,31348
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,31348
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses,310095
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,310095
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services,3381145
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Other Medical Services,354922
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,2976223
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,50000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Buildings & Structures,18161
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,18161
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training,34133
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training|Training - Budget,34133
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel,84962
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel|Air Travel - Employees,1302
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel|Non-Air Travel - Employees,37594
