Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds,13026049
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),147806
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),2530462
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children Youth & Familie(AAO),3625479
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),2285000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),4397624
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),39678
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,325000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),325000
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources,-13351049
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-13351049
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-13351049
Community Health|Public Health|Comm Hlth - Comm Support - Housing,1181311
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery,610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds,610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),128018
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),482460
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal,1181311
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal|Federal-Other,1181311
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,1181311
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources,-610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-610478
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-610478
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,16654989
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services,1587087
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues,1570587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Child Health & Disability Prevention,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal CCS Therapy Unit,50000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,35587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,1475000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges|Crippled Children Care,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery,1829584
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds,1829584
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),231251
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),1598333
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal,10059880
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other,10059880
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,10059880
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State,4983522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other,4400522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children Services,1661921
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children's Services Admin,2728601
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|Sudden Infant Death Syndrome,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,573000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,573000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Other Revenues,24500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Other Revenues|Private Grants,24500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Other Revenues|Private Grants|Private Grants,24500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources,-1829584
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1829584
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1829584
Community Health|Public Health|Comm Hlth - Prevention - Aids,38067643
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal,37013468
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other,37013468
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,32343765
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,3844554
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Recovery Indirect Grant Costs,825149
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State,1023688
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other,1023688
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,1023688
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues,30487
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues|Private Grants,30487
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues|Private Grants|Private Grants,30487
Community Health|Public Health|Comm Hlth - Prevention - Disease Control,10128355
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services,3780199
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue,2444330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,2444330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues,1283869
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,811019
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,261000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medical Family Planning,210850
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medicare O/P Gross Charges,1000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges,52000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Laboratory Fees,15000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Misc Public Health Revenue,37000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal,5872833
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other,5872833
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,2993462
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2879371
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Other,-100598
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Other|Other-In-Lieu Taxes,-100598
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Other|Other-In-Lieu Taxes|Housing Authority,-100598
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State,575921
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other,575921
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,575921
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education,3216677
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Charges for Services,7200
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Charges for Services|Public Health Charges,7200
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Charges for Services|Public Health Charges|Misc Public Health Revenue,7200
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery,1779450
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds,1779450
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),64260
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,1715190
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties,1003000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Court Fines-Non Traffic,3000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Court Fines-Non Traffic|Court Fines,3000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties|Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal,1729038
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other,1729038
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,815358
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,913680
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State,277439
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other,277439
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,277439
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses|Deemed Approved Off-Sale Alcohol Use Fee,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources,-1779450
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1779450
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1779450
Community Health|Public Health|Emergency Services Agency,1228050
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties,1190000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines,1190000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,1190000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,10000
Community Health|Public Health|Emergency Services Agency|Unappropriated Fund Balance,28050
Community Health|Public Health|Emergency Services Agency|Unappropriated Fund Balance|Unappropriated Fund Balance,28050
Community Health|Public Health|Emergency Services Agency|Unappropriated Fund Balance|Unappropriated Fund Balance|Prior Year Designated Reserve,28050
Community Health|Public Health|Environmental Health Services,19003628
Community Health|Public Health|Environmental Health Services|Charges for Services,9900111
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges,9598879
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Cfc & Motor Vehicle A/C Permit,5206
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Complaint Investigations Fees,208258
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Plan Check Fees,1267732
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Haz Mat Non-Routine Fees,158919
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Hazard Matl Storage Permit Fee,2727568
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Apts Annual Fee,1940777
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Hotels Annual Fee,577866
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Laundry,180517
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Medical Waste-Acute Care Hospital,121304
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Misc Public Health Revenue,1779380
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Site Mitigation Fees,72532
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Solid Waste Coll Vehicle License Fee,485736
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Solid Waste Facility License Fee,73084
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges,301232
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges|Agricultural Inspection Fee,40000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges|Other Public Safety Charges,261232
Community Health|Public Health|Environmental Health Services|Expenditure Recovery,1778454
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,1778454
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),25000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),40000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Animal Care & Control (AAO),4635
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Asian Arts Museum (AAO),2000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),1600
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Attorney (AAO),225000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),35000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Conv Facilities Mgmt (AAO),16000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Electricity (AAO),21000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),19000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fine Arts Museum (AAO),7500
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),35000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),40000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),8610
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Med Examiner/Coroner (AAO),7000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),509709
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Parking & Traffic (AAO),16200
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),41200
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),16000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),225000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),250000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),96000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),7000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),10000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),120000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal,704746
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other,704746
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,167061
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,537685
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Other,30000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Other|Other - Governmental Agencies,30000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Other|Other - Governmental Agencies|Other Local/Regional Grants,30000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State,1161546
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State - Other,611546
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,611546
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State-Agriculture,550000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State-Agriculture|Weights and Inspection Fees,550000
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises,7207225
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses,7207225
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Env Hlth Application Fee,394385
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Food Prep/Svc Establishments,5742535
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Food Product/Market Establishments,901501
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Med. Cannabis Dispensary Annual License,56266
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Med. Cannabis Dispensary Application Fee,112538
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources,-1778454
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1778454
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1778454
Community Health|Public Health|Forensics - Ambulatory Care,389326
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services,25000
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services|Correction Service Charges,25000
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services|Correction Service Charges|Board Prisoners Other Counties,25000
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues,364326
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues|CHN-Other Operating Revenue,364326
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues|CHN-Other Operating Revenue|Other Operating Revenue(From Within DPH),364326
Community Health|Public Health|General Fund,268330825
Community Health|Public Health|General Fund|General Fund Support,268330825
Community Health|Public Health|General Fund|General Fund Support|General Fund Support,268330825
Community Health|Public Health|General Fund|General Fund Support|General Fund Support|General Fund Support,268330825
Community Health|Public Health|Health At Home,2654631
Community Health|Public Health|Health At Home|Charges for Services,1967801
Community Health|Public Health|Health At Home|Charges for Services|Net Patient Revenue,15988
Community Health|Public Health|Health At Home|Charges for Services|Net Patient Revenue|Other Patient Net Revenue,15988
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues,1951813
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medi-Cal Home Health,114372
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medicare Home Health,1479460
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medicare Managed Care O/P Revenue,5000
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Other Managed Care O/P Revenue,352981
Community Health|Public Health|Health At Home|Operating Transfers In,358572
Community Health|Public Health|Health At Home|Operating Transfers In|Other Operating Transfers In (Oti),358572
