Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,2420000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,2420000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,26840000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,26840000
Community Health|Public Health|Central Administration|Operating Transfers In,25000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti),25000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5H-General Hospital Fund,18000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5L-Laguna Honda Hospital Funds,7000000
Community Health|Public Health|Central Administration|Other Revenues,1000000
Community Health|Public Health|Central Administration|Other Revenues|Gain/(Loss) On Sales of Fixed Assets,1000000
Community Health|Public Health|Central Administration|Other Revenues|Gain/(Loss) On Sales of Fixed Assets|Gain/Loss-Sale of Building & Structures,1000000
Community Health|Public Health|Central Administration|Rents & Concessions,26040
Community Health|Public Health|Central Administration|Rents & Concessions|Parking Garage/Lot Rentals,26040
Community Health|Public Health|Central Administration|Rents & Concessions|Parking Garage/Lot Rentals|Employee Parking,26040
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources,-1115365
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1115365
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1115365
Community Health|Public Health|Children's Baseline,0
Community Health|Public Health|Children's Baseline|Expenditure Recovery,15865246
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds,15252307
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),295612
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),6656046
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),1190000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),7005649
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),105000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,612939
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr County Ed(Non-AAO),325000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Human Services (Non-AAO),287939
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources,-15865246
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-15865246
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-15865246
Community Health|Public Health|Comm Hlth - Comm Support - Housing,1590391
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery,890997
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds,549653
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),59956
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),489697
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,341344
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),341344
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal,1590391
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal|Federal-Other,1590391
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,1590391
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources,-890997
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-890997
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-890997
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,21701985
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services,112087
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues,95587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Child Health & Disability Prevention,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal CCS Therapy Unit,50000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,35587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges|Crippled Children Care,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery,3161050
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds,3161050
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),400500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),2760550
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal,16549376
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other,16549376
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,16549376
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State,5040522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other,4400522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children Services,1661921
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children's Services Admin,2728601
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|Sudden Infant Death Syndrome,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,630000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,630000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources,-3161050
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3161050
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3161050
Community Health|Public Health|Comm Hlth - Prevention - Aids,13467986
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal,12694101
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other,12694101
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,10801711
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,1892390
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State,773885
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other,773885
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,773885
Community Health|Public Health|Comm Hlth - Prevention - Disease Control,10615708
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services,3793684
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue,2077330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue|Medical Cannabis Id Card,133000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,1944330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues,1133869
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,811019
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,261000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medical Family Planning,60850
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medicare O/P Gross Charges,1000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges,582485
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Birth Certificate Fee,121135
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Death Certificate Fee,234350
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Laboratory Fees,15000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Misc Public Health Revenue,64000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Other Health Fee,130000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Removal Permit Fee,18000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal,6249624
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other,6249624
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,3290130
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2959494
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State,572400
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other,572400
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,572400
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education,2830883
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery,2512539
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds,2481539
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),2481539
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,31000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),31000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties,1002500
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Court Fines-Non Traffic,2500
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Court Fines-Non Traffic|Court Fines,2500
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties|Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal,1185085
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other,1185085
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,1185085
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State,443298
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other,443298
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,443298
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses|Deemed Approved Off-Sale Alcohol Use Fee,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources,-2512539
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2512539
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2512539
Community Health|Public Health|Emergency Services Agency,1500000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties,1490000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines,1490000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,1490000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,10000
Community Health|Public Health|Environmental Health Services,20419879
Community Health|Public Health|Environmental Health Services|Charges for Services,10231340
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges,9993340
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Cfc & Motor Vehicle A/C Permit,4324
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Complaint Investigations Fees,207460
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Plan Check Fees,1529486
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Haz Mat Non-Routine Fees,160000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Hazard Matl Storage Permit Fee,2700000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Apts Annual Fee,2338890
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Hotels Annual Fee,578069
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Laundry,180573
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Medical Waste-Acute Care Hospital,150656
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Misc Public Health Revenue,1218164
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Site Mitigation Fees,250000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Solid Waste Coll Vehicle License Fee,600606
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Solid Waste Facility License Fee,75112
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges,238000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges|Agricultural Inspection Fee,38000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Safety Service Charges|Other Public Safety Charges,200000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery,2199220
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,1949757
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),32000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),50000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Animal Care & Control (AAO),3635
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Asian Arts Museum (AAO),2000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),210000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Conv Facilities Mgmt (AAO),10000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),15000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fine Arts Museum (AAO),7500
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),35000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),40000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),300000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),21000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),8610
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Med Examiner/Coroner (AAO),15000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Parking & Traffic (AAO),16200
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),41200
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),16000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),225000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),250000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Real Estate (AAO),20000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),96000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),7000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),10000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),518612
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,249463
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr County Ed(Non-AAO),60000
Community Health|Public Health|Environmental Health Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),189463
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal,610079
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other,610079
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,340501
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,269578
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State,1760265
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State - Other,1050265
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,1050265
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State-Agriculture,710000
Community Health|Public Health|Environmental Health Services|Intergovernmental Revenues-State|State-Agriculture|Weights and Inspection Fees,710000
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises,7818195
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses,7818195
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Env Hlth Application Fee,507310
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Food Prep/Svc Establishments,6131406
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Food Product/Market Establishments,1043314
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Med. Cannabis Dispensary Annual License,18000
Community Health|Public Health|Environmental Health Services|Licenses, Permits & Franchises|Business Health Licenses|Med. Cannabis Dispensary Application Fee,118165
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources,-2199220
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2199220
Community Health|Public Health|Environmental Health Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2199220
Community Health|Public Health|Forensics - Ambulatory Care,389326
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services,25000
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services|Correction Service Charges,25000
Community Health|Public Health|Forensics - Ambulatory Care|Charges for Services|Correction Service Charges|Board Prisoners Other Counties,25000
Community Health|Public Health|Forensics - Ambulatory Care|Expenditure Recovery,98391
Community Health|Public Health|Forensics - Ambulatory Care|Expenditure Recovery|Recovery for Svcs to AAO Funds,98391
Community Health|Public Health|Forensics - Ambulatory Care|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),98391
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues,364326
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues|CHN-Other Operating Revenue,364326
Community Health|Public Health|Forensics - Ambulatory Care|Other Revenues|CHN-Other Operating Revenue|Other Operating Revenue(From Within DPH),364326
Community Health|Public Health|Forensics - Ambulatory Care|Transfer Adjustments-Sources,-98391
Community Health|Public Health|Forensics - Ambulatory Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-98391
Community Health|Public Health|Forensics - Ambulatory Care|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-98391
Community Health|Public Health|General Fund,344830352
Community Health|Public Health|General Fund|General Fund Support,344830352
Community Health|Public Health|General Fund|General Fund Support|General Fund Support,344830352
Community Health|Public Health|General Fund|General Fund Support|General Fund Support|General Fund Support,344830352
Community Health|Public Health|Health At Home,2271272
Community Health|Public Health|Health At Home|Charges for Services,2000269
Community Health|Public Health|Health At Home|Charges for Services|Net Patient Revenue,15988
Community Health|Public Health|Health At Home|Charges for Services|Net Patient Revenue|Other Patient Net Revenue,15988
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues,1984281
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medi-Cal Home Health,114372
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medicare Home Health,1492447
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Medicare Managed Care O/P Revenue,5000
Community Health|Public Health|Health At Home|Charges for Services|Outpatient Revenues|Other Managed Care O/P Revenue,372462
Community Health|Public Health|Health At Home|Other Revenues,271003
Community Health|Public Health|Health At Home|Other Revenues|CHN-Other Operating Revenue,271003
