Community Health|Public Health|Central Administration|Non Personnel Services|Employee Expenses,6815
Community Health|Public Health|Central Administration|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,6815
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Building & Structures,88359
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Building & Structures|Scavenger Services,88359
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Equipment,1791270
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Equipment|DP/WP Equipment Maint,1695706
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Equipment|Maint Svcs-Equipment-Budget,95564
Community Health|Public Health|Central Administration|Non Personnel Services|Membership Fees,41792
Community Health|Public Health|Central Administration|Non Personnel Services|Membership Fees|Membership Fees,41792
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses,605077
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses|Other Current Expenses,100000
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,236077
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses|Software Licensing Fees,269000
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services,9780684
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|CHN Services,151037
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Other Medical Services,1500
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,637248
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,8990899
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment,29297
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,29297
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits,11056
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,11056
Community Health|Public Health|Central Administration|Non Personnel Services|Training,113403
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training - Budget,113403
Community Health|Public Health|Central Administration|Non Personnel Services|Travel,12722
Community Health|Public Health|Central Administration|Non Personnel Services|Travel|Air Travel - Employees,4250
Community Health|Public Health|Central Administration|Non Personnel Services|Travel|Non-Air Travel - Employees,8472
Community Health|Public Health|Central Administration|Overhead,17771
Community Health|Public Health|Central Administration|Overhead|Overhead,17771
Community Health|Public Health|Central Administration|Overhead|Overhead|Department Overhead,17771
Community Health|Public Health|Central Administration|Salaries,17496993
Community Health|Public Health|Central Administration|Salaries|Holiday Pay,24916
Community Health|Public Health|Central Administration|Salaries|Holiday Pay|Holiday Pay - Misc,24916
Community Health|Public Health|Central Administration|Salaries|Overtime,49945
Community Health|Public Health|Central Administration|Salaries|Overtime|Overtime - Misc,49945
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc,16193082
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc|Misc-Regular,16193082
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses,859342
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses|Nurses-Regular,859342
Community Health|Public Health|Central Administration|Salaries|Premium Pay,34633
Community Health|Public Health|Central Administration|Salaries|Premium Pay|Premium Pay - Misc,34633
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc,335075
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,335075
Community Health|Public Health|Central Administration|Services of Other Depts,9746285
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds),9746285
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|EF-PUC-Water Charges,9900
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Financial Systems,200134
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Internal Audits,1681072
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Chf-Youth Works,176904
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-City Attorney-Legal Services,124440
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Environment,18529
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR Mgmt/Benefits Admin System,874256
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Workers' Comp Claims,559771
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Human Rights Commission,131055
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-PUC-Light Heat & Power,65378
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Purch-Mail Services,102701
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Real Estate Service,30000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Risk Management Services (AAO),254220
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Sheriff,248534
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),1038071
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|Gf-Hrd-Personnel Analyst Development,52870
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Auto Maint,7675
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Fuel Stock,4702
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,29882
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Vehicle Leasing (AAO),8858
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services,2430092
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,1588332
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|PUC Sewer Service Charges,25600
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Building Repair,42289
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-General Administration,10500
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|TIS-SFGTV Services (AAO),30520
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses,-1286145
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-1286145
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-1286145
Community Health|Public Health|Children's Baseline,39410480
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits,9317609
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage,311305
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,311305
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service,2510601
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,1911128
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Health Service-City Match,599473
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits,145386
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,13192
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,2162
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,73795
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Other Fringe Benefits,56237
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement,4784022
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement|Retire City Misc,4784022
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security,1509355
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),1179125
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),330230
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance,56940
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,56940
Community Health|Public Health|Children's Baseline|Materials & Supplies,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,461549
Community Health|Public Health|Children's Baseline|Non Personnel Services,20969407
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment|Maint Svcs-Equipment-Budget,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services,20365684
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|CHN Services,13116
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,20352568
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training,1000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training|Training - Budget,1000
Community Health|Public Health|Children's Baseline|Salaries,22774305
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay,120007
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay|Holiday Pay - Misc,120007
Community Health|Public Health|Children's Baseline|Salaries|Overtime,91652
Community Health|Public Health|Children's Baseline|Salaries|Overtime|Overtime - Misc,91652
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc,12173349
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc|Misc-Regular,12173349
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses,9601904
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses|Nurses-Regular,9601904
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay,402853
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay|Premium Pay - Misc,402853
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc,198587
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,198587
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses,185953
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses|Temp-Regular-Nurses,185953
Community Health|Public Health|Children's Baseline|Services of Other Depts,16162
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds),16162
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),3813
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,12349
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses,-14128552
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-14128552
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-14128552
Community Health|Public Health|Comm Hlth - Comm Support - Housing,34641399
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits,1429122
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage,48866
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,48866
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service,413832
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,301097
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Health Service-City Match,112735
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits,18685
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,7161
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,-2
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,11525
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Other Fringe Benefits,1
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement,707976
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement|Retire City Misc,707976
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security,231742
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),185213
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),46529
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance,8021
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,8021
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services,23595110
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses,8500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses,3500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,5000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services,18655878
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Other Professional Services,56176
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,18589702
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Stipends,10000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures,4909832
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,4909832
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment|Office Machine Rental,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training|Training - Budget,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel,3400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Air Travel - Employees,2000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Non-Air Travel - Employees,1400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities|Utilities Expenses-Budget,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead,97847
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead,97847
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead|Department Overhead,97847
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries,3208755
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc,2400758
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc|Misc-Regular,2400758
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Nurses,776997
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Nurses|Nurses-Regular,776997
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc,31000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,31000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts,7150612
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds),7150612
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Mayor's - Cdbg,6923139
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Social Services,226283
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,1190
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses,-858047
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-858047
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-858047
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,28245822
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits,7135658
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage,234461
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,234461
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service,1897482
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,1436817
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Health Service-City Match,460665
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits,-193059
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,9244
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,32590
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,63592
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Other Fringe Benefits,-298485
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement,3926477
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement|Retire City Misc,3926477
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security,1225145
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),963309
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),261836
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance,45152
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,45152
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies,403866
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Food,2000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Food|Food,2000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only,401866
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,401866
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services,4101027
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses,49782
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,49782
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses,290010
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,290010
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services,3607951
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Other Medical Services,435992
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,3168509
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,3450
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training,41542
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training|Training - Budget,41542
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel,84606
