Community Health|Public Health|Central Administration|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),831394
Community Health|Public Health|Central Administration|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),218500
Community Health|Public Health|Central Administration|Mandatory Fringe Benefits|Unemployment Insurance,37673
Community Health|Public Health|Central Administration|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,37673
Community Health|Public Health|Central Administration|Materials & Supplies,533815
Community Health|Public Health|Central Administration|Materials & Supplies|Materials & Supplies Budget Only,533815
Community Health|Public Health|Central Administration|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,533815
Community Health|Public Health|Central Administration|Non Personnel Services,124360175
Community Health|Public Health|Central Administration|Non Personnel Services|Employee Expenses,3165
Community Health|Public Health|Central Administration|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,3165
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Building & Structures,88359
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Building & Structures|Scavenger Services,88359
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Equipment,1582750
Community Health|Public Health|Central Administration|Non Personnel Services|Maintenance Svcs-Equipment|Maint Svcs-Equipment-Budget,1582750
Community Health|Public Health|Central Administration|Non Personnel Services|Membership Fees,38887
Community Health|Public Health|Central Administration|Non Personnel Services|Membership Fees|Membership Fees,38887
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses,224827
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses|Other Current Expenses,100000
Community Health|Public Health|Central Administration|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,124827
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services,11936891
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|CHN Services,170137
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Other Medical Services,417886
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Other Professional Services,159830
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,7347948
Community Health|Public Health|Central Administration|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,3841090
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,272412
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment,43797
Community Health|Public Health|Central Administration|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,43797
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits,109980676
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits|Public Health Intergovernmental Payment,109969620
Community Health|Public Health|Central Administration|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,11056
Community Health|Public Health|Central Administration|Non Personnel Services|Training,175403
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training - Budget,49403
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training Costs Paid to Employees,125000
Community Health|Public Health|Central Administration|Non Personnel Services|Training|Training Costs Paid to Vendors,1000
Community Health|Public Health|Central Administration|Non Personnel Services|Travel,13008
Community Health|Public Health|Central Administration|Non Personnel Services|Travel|Non-Air Travel - Employees,13008
Community Health|Public Health|Central Administration|Overhead,55344
Community Health|Public Health|Central Administration|Overhead|Overhead,55344
Community Health|Public Health|Central Administration|Overhead|Overhead|Department Overhead,55344
Community Health|Public Health|Central Administration|Salaries,15069294
Community Health|Public Health|Central Administration|Salaries|Holiday Pay,24916
Community Health|Public Health|Central Administration|Salaries|Holiday Pay|Holiday Pay - Misc,24916
Community Health|Public Health|Central Administration|Salaries|Overtime,48855
Community Health|Public Health|Central Administration|Salaries|Overtime|Overtime - Misc,48855
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc,13608789
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Misc|Misc-Regular,13608789
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses,1278471
Community Health|Public Health|Central Administration|Salaries|Permanent Salaries-Nurses|Nurses-Regular,1278471
Community Health|Public Health|Central Administration|Salaries|Premium Pay,17037
Community Health|Public Health|Central Administration|Salaries|Premium Pay|Premium Pay - Misc,17037
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc,91226
Community Health|Public Health|Central Administration|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,91226
Community Health|Public Health|Central Administration|Services of Other Depts,6086131
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds),6086131
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|EF-PUC-Water Charges,7906
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Financial Systems,190604
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CON-Internal Audits,1390279
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Chf-Youth Works,176904
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-City Attorney-Legal Services,127297
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Environment,18529
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR Mgmt/Benefits Admin System,667260
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Mgmt Training,1000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Workers' Comp Claims,515843
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Human Rights Commission,74623
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-PUC-Light Heat & Power,42811
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Purch-Mail Services,103829
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Real Estate Service,30000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Risk Management Services (AAO),80000
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Sheriff,248534
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Social Services,41170
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),916209
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Auto Maint,28350
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Fuel Stock,7698
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,29781
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Vehicle Leasing (AAO),10501
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services,31007
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,1270908
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|PUC Sewer Service Charges,28299
Community Health|Public Health|Central Administration|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Building Repair,46789
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses,-526322
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-526322
Community Health|Public Health|Central Administration|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-526322
Community Health|Public Health|Children's Baseline,34703700
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits,7994979
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage,293448
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,293448
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service,2377619
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,990925
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Health Service|Health Service-City Match,1386694
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits,124303
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,20927
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,8024
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,95352
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement,3752767
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement|Retire City Misc,3554389
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Nurses),198378
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security,1394619
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),1091762
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),302857
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance,52223
Community Health|Public Health|Children's Baseline|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,52223
Community Health|Public Health|Children's Baseline|Materials & Supplies,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only,461549
Community Health|Public Health|Children's Baseline|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,461549
Community Health|Public Health|Children's Baseline|Non Personnel Services,18467084
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,18175
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,3400
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Maintenance Svcs-Equipment|Maint Svcs-Equipment-Budget,8000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,20727
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services,17863361
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|CHN Services,13116
Community Health|Public Health|Children's Baseline|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,17850245
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,552261
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,160
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training,1000
Community Health|Public Health|Children's Baseline|Non Personnel Services|Training|Training - Budget,1000
Community Health|Public Health|Children's Baseline|Salaries,20886590
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay,120007
Community Health|Public Health|Children's Baseline|Salaries|Holiday Pay|Holiday Pay - Misc,120007
Community Health|Public Health|Children's Baseline|Salaries|Overtime,91652
Community Health|Public Health|Children's Baseline|Salaries|Overtime|Overtime - Misc,91652
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc,11375326
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Misc|Misc-Regular,11375326
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses,8643449
Community Health|Public Health|Children's Baseline|Salaries|Permanent Salaries-Nurses|Nurses-Regular,8643449
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay,402853
Community Health|Public Health|Children's Baseline|Salaries|Premium Pay|Premium Pay - Misc,402853
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc,67350
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,67350
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses,185953
Community Health|Public Health|Children's Baseline|Salaries|Temp Salaries-Nurses|Temp-Regular-Nurses,185953
Community Health|Public Health|Children's Baseline|Services of Other Depts,12979
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds),12979
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),3287
Community Health|Public Health|Children's Baseline|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,9692
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses,-13119481
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-13119481
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-13119481
Community Health|Public Health|Comm Hlth - Comm Support - Housing,24246499
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits,300671
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage,11556
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,11556
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service,95837
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,36836
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Health Service|Health Service-City Match,59001
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits,11958
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,9514
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,2444
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement,127532
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Retirement|Retire City Misc,127532
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security,52017
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),41757
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),10260
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance,1771
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,1771
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,18000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services,20294423
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Maintenance Svcs-Building & Structures|Maint Svcs-Buildings & Impvts-Budget,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses,20076
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses,3500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,16576
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services,15983032
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,15973032
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Professional & Specialized Services|Stipends,10000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures,4270415
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,4270415
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Rents & Leases-Equipment|Office Machine Rental,12000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Training|Training - Budget,1500
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel,3400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Air Travel - Employees,2000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Travel|Non-Air Travel - Employees,1400
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Non Personnel Services|Utilities|Utilities Expenses-Budget,3000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Overhead|Overhead|Department Overhead,51816
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries,707637
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc,706637
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Permanent Salaries-Misc|Misc-Regular,706637
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,1000
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts,3479552
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds),3479552
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Mayor's - Cdbg,3252079
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Social Services,226283
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,1190
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses,-605600
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-605600
Community Health|Public Health|Comm Hlth - Comm Support - Housing|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-605600
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,25225598
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits,6319459
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage,227242
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,227242
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service,1844908
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,765326
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Health Service|Health Service-City Match,1079582
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits,127635
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Flexible Benefit Package,7888
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,39231
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,80516
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement,2980121
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement|Retire City Misc,2816080
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Nurses),164041
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security,1099053
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),864185
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),234868
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance,40500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,40500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies,306187
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only,306187
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,306187
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services,2850515
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses,31348
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Employee Expenses|Employee Field Expenses-Budget,31348
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Membership Fees|Membership Fees,7800
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses,375985
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,375985
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services,2189372
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Other Medical Services,323973
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,1825399
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Professional & Specialized Services|Systems Consulting Services,40000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Buildings & Structures,140541
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Buildings & Structures|Rents/Leases-Bldgs & Structures-Budget,140541
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,19336
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training,38933
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Training|Training - Budget,38933
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel,47200
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel|Air Travel - Employees,1902
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel|Non-Air Travel - Employees,27191
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Non Personnel Services|Travel|Travel-Budget,18107
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Overhead,275065
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Overhead|Overhead,275065
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Overhead|Overhead|Department Overhead,275065
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Salaries,16198200
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Salaries|Permanent Salaries-Misc,7711054
